dim,total,iter,pi_est,count
2,100000000,0,3.14147168,78536792
2,100000000,1,3.14156448,78539112
2,100000000,2,3.14165528,78541382
2,100000000,3,3.14149180,78537295
2,100000000,4,3.14165968,78541492
2,100000000,5,3.14158952,78539738
2,100000000,6,3.14149844,78537461
2,100000000,7,3.14160592,78540148
2,100000000,8,3.14168552,78542138
2,100000000,9,3.14157020,78539255
2,100000000,10,3.14150168,78537542
2,100000000,11,3.14176484,78544121
2,100000000,12,3.14157212,78539303
2,100000000,13,3.14159772,78539943
2,100000000,14,3.14165572,78541393
2,100000000,15,3.14153572,78538393
2,100000000,16,3.14154144,78538536
2,100000000,17,3.14165056,78541264
2,100000000,18,3.14164100,78541025
2,100000000,19,3.14149876,78537469
2,100000000,20,3.14148464,78537116
2,100000000,21,3.14167460,78541865
2,100000000,22,3.14161360,78540340
2,100000000,23,3.14165460,78541365
2,100000000,24,3.14161836,78540459
2,100000000,25,3.14160336,78540084
2,100000000,26,3.14158380,78539595
2,100000000,27,3.14146696,78536674
2,100000000,28,3.14166984,78541746
2,100000000,29,3.14152656,78538164
2,100000000,30,3.14154508,78538627
2,100000000,31,3.14169568,78542392
2,100000000,32,3.14152676,78538169
2,100000000,33,3.14153876,78538469
2,100000000,34,3.14154960,78538740
2,100000000,35,3.14168220,78542055
2,100000000,36,3.14157396,78539349
2,100000000,37,3.14168356,78542089
2,100000000,38,3.14169452,78542363
2,100000000,39,3.14154640,78538660
2,100000000,40,3.14169852,78542463
2,100000000,41,3.14166244,78541561
2,100000000,42,3.14158896,78539724
2,100000000,43,3.14154432,78538608
2,100000000,44,3.14159268,78539817
2,100000000,45,3.14164340,78541085
2,100000000,46,3.14140268,78535067
2,100000000,47,3.14164364,78541091
2,100000000,48,3.14155396,78538849
2,100000000,49,3.14154268,78538567
2,100000000,50,3.14159864,78539966
2,100000000,51,3.14165556,78541389
2,100000000,52,3.14156416,78539104
2,100000000,53,3.14154832,78538708
2,100000000,54,3.14164652,78541163
2,100000000,55,3.14153764,78538441
2,100000000,56,3.14160864,78540216
2,100000000,57,3.14160128,78540032
2,100000000,58,3.14160584,78540146
2,100000000,59,3.14151644,78537911
2,100000000,60,3.14162528,78540632
2,100000000,61,3.14163356,78540839
2,100000000,62,3.14157104,78539276
2,100000000,63,3.14155464,78538866
2,100000000,64,3.14173768,78543442
2,100000000,65,3.14158300,78539575
2,100000000,66,3.14152424,78538106
2,100000000,67,3.14162116,78540529
2,100000000,68,3.14159332,78539833
2,100000000,69,3.14160484,78540121
2,100000000,70,3.14155852,78538963
2,100000000,71,3.14162500,78540625
2,100000000,72,3.14151052,78537763
2,100000000,73,3.14156152,78539038
2,100000000,74,3.14166376,78541594
2,100000000,75,3.14144168,78536042
2,100000000,76,3.14156524,78539131
2,100000000,77,3.14161628,78540407
2,100000000,78,3.14161972,78540493
2,100000000,79,3.14158480,78539620
2,100000000,80,3.14171108,78542777
2,100000000,81,3.14166892,78541723
2,100000000,82,3.14154136,78538534
2,100000000,83,3.14161256,78540314
2,100000000,84,3.14173456,78543364
2,100000000,85,3.14156532,78539133
2,100000000,86,3.14151504,78537876
2,100000000,87,3.14154464,78538616
2,100000000,88,3.14155924,78538981
2,100000000,89,3.14148804,78537201
2,100000000,90,3.14168836,78542209
2,100000000,91,3.14159952,78539988
2,100000000,92,3.14154884,78538721
2,100000000,93,3.14154140,78538535
2,100000000,94,3.14168756,78542189
2,100000000,95,3.14156612,78539153
2,100000000,96,3.14158888,78539722
2,100000000,97,3.14174732,78543683
2,100000000,98,3.14149980,78537495
2,100000000,99,3.14155064,78538766
2,100000000,summary,3.14159196,0.00007011
2,500000000,0,3.14162073,392702591
2,500000000,1,3.14158656,392698320
2,500000000,2,3.14159166,392698958
2,500000000,3,3.14161305,392701631
2,500000000,4,3.14159593,392699491
2,500000000,5,3.14158677,392698346
2,500000000,6,3.14154362,392692952
2,500000000,7,3.14162457,392703071
2,500000000,8,3.14159306,392699133
2,500000000,9,3.14156623,392695779
2,500000000,10,3.14159795,392699744
2,500000000,11,3.14155954,392694942
2,500000000,12,3.14160421,392700526
2,500000000,13,3.14159242,392699053
2,500000000,14,3.14161243,392701554
2,500000000,15,3.14156026,392695032
2,500000000,16,3.14158237,392697796
2,500000000,17,3.14163442,392704302
2,500000000,18,3.14157055,392696319
2,500000000,19,3.14159290,392699112
2,500000000,20,3.14157187,392696484
2,500000000,21,3.14159835,392699794
2,500000000,22,3.14158954,392698693
2,500000000,23,3.14161194,392701493
2,500000000,24,3.14158769,392698461
2,500000000,25,3.14155285,392694106
2,500000000,26,3.14160100,392700125
2,500000000,27,3.14162402,392703002
2,500000000,28,3.14157991,392697489
2,500000000,29,3.14160694,392700867
2,500000000,30,3.14157220,392696525
2,500000000,31,3.14161680,392702100
2,500000000,32,3.14158780,392698475
2,500000000,33,3.14161243,392701554
2,500000000,34,3.14158489,392698111
2,500000000,35,3.14156041,392695051
2,500000000,36,3.14162970,392703712
2,500000000,37,3.14159056,392698820
2,500000000,38,3.14158796,392698495
2,500000000,39,3.14156309,392695386
2,500000000,40,3.14159976,392699970
2,500000000,41,3.14160154,392700193
2,500000000,42,3.14160046,392700058
2,500000000,43,3.14162320,392702900
2,500000000,44,3.14157326,392696658
2,500000000,45,3.14160874,392701093
2,500000000,46,3.14161895,392702369
2,500000000,47,3.14160562,392700703
2,500000000,48,3.14158845,392698556
2,500000000,49,3.14157053,392696316
2,500000000,50,3.14161619,392702024
2,500000000,51,3.14157320,392696650
2,500000000,52,3.14157438,392696798
2,500000000,53,3.14159961,392699951
2,500000000,54,3.14156474,392695592
2,500000000,55,3.14162638,392703298
2,500000000,56,3.14160666,392700833
2,500000000,57,3.14160730,392700913
2,500000000,58,3.14156250,392695312
2,500000000,59,3.14158806,392698507
2,500000000,60,3.14161707,392702134
2,500000000,61,3.14156920,392696150
2,500000000,62,3.14160477,392700596
2,500000000,63,3.14157832,392697290
2,500000000,64,3.14159201,392699001
2,500000000,65,3.14158110,392697637
2,500000000,66,3.14160307,392700384
2,500000000,67,3.14159454,392699317
2,500000000,68,3.14154608,392693260
2,500000000,69,3.14162234,392702792
2,500000000,70,3.14161620,392702025
2,500000000,71,3.14156749,392695936
2,500000000,72,3.14159234,392699043
2,500000000,73,3.14156502,392695627
2,500000000,74,3.14160761,392700951
2,500000000,75,3.14158101,392697626
2,500000000,76,3.14161490,392701862
2,500000000,77,3.14157646,392697057
2,500000000,78,3.14154825,392693531
2,500000000,79,3.14163226,392704032
2,500000000,80,3.14158525,392698156
2,500000000,81,3.14160251,392700314
2,500000000,82,3.14157662,392697077
2,500000000,83,3.14160259,392700324
2,500000000,84,3.14159472,392699340
2,500000000,85,3.14159135,392698919
2,500000000,86,3.14161802,392702252
2,500000000,87,3.14155630,392694538
2,500000000,88,3.14161234,392701542
2,500000000,89,3.14161524,392701905
2,500000000,90,3.14161011,392701264
2,500000000,91,3.14159660,392699575
2,500000000,92,3.14156256,392695320
2,500000000,93,3.14162028,392702535
2,500000000,94,3.14158145,392697681
2,500000000,95,3.14158469,392698086
2,500000000,96,3.14159824,392699780
2,500000000,97,3.14155654,392694568
2,500000000,98,3.14161705,392702131
2,500000000,99,3.14159628,392699535
2,500000000,summary,3.14159257,0.00002138
3,10000,0,3.16196456,5287
3,10000,1,3.16794238,5302
3,10000,2,3.16316058,5290
3,10000,3,3.13799652,5227
3,10000,4,3.19457479,5369
3,10000,5,3.14479673,5244
3,10000,6,3.16316058,5290
3,10000,7,3.15358611,5266
3,10000,8,3.12878449,5204
3,10000,9,3.12998683,5207
3,10000,10,3.12918529,5205
3,10000,11,3.13799652,5227
3,10000,12,3.13118893,5210
3,10000,13,3.14439693,5243
3,10000,14,3.12637912,5198
3,10000,15,3.14279744,5239
3,10000,16,3.15957185,5281
3,10000,17,3.12557712,5196
3,10000,18,3.13879693,5229
3,10000,19,3.14199754,5237
3,10000,20,3.15518286,5270
3,10000,21,3.15198895,5262
3,10000,22,3.13078826,5209
3,10000,23,3.15119022,5260
3,10000,24,3.10830924,5153
3,10000,25,3.15198895,5262
3,10000,26,3.16873899,5304
3,10000,27,3.15039139,5258
3,10000,28,3.13118893,5210
3,10000,29,3.13919709,5230
3,10000,30,3.15478371,5269
3,10000,31,3.11634676,5173
3,10000,32,3.15877408,5279
3,10000,33,3.12838366,5203
3,10000,34,3.16555193,5296
3,10000,35,3.11273116,5164
3,10000,36,3.10348173,5141
3,10000,37,3.15837516,5278
3,10000,38,3.12878449,5204
3,10000,39,3.14759469,5251
3,10000,40,3.14439693,5243
3,10000,41,3.13879693,5229
3,10000,42,3.11795302,5177
3,10000,43,3.14999194,5257
3,10000,44,3.13959723,5231
3,10000,45,3.15358611,5266
3,10000,46,3.12878449,5204
3,10000,47,3.11594513,5172
3,10000,48,3.16993373,5307
3,10000,49,3.19616127,5373
3,10000,50,3.14039744,5233
3,10000,51,3.15318686,5265
3,10000,52,3.07847950,5079
3,10000,53,3.12718101,5200
3,10000,54,3.12196687,5187
3,10000,55,3.14799429,5252
3,10000,56,3.13399295,5217
3,10000,57,3.13919709,5230
3,10000,58,3.13559469,5221
3,10000,59,3.16595040,5297
3,10000,60,3.14879343,5254
3,10000,61,3.14319735,5240
3,10000,62,3.14439693,5243
3,10000,63,3.11152550,5161
3,10000,64,3.13479387,5219
3,10000,65,3.16276193,5289
3,10000,66,3.15917298,5280
3,10000,67,3.14799429,5252
3,10000,68,3.14879343,5254
3,10000,69,3.14759469,5251
3,10000,70,3.14119754,5235
3,10000,71,3.15318686,5265
3,10000,72,3.12557712,5196
3,10000,73,3.15398534,5267
3,10000,74,3.12718101,5200
3,10000,75,3.11514180,5170
3,10000,76,3.13839674,5228
3,10000,77,3.15158960,5261
3,10000,78,3.16395779,5292
3,10000,79,3.13519429,5220
3,10000,80,3.15757724,5276
3,10000,81,3.12076299,5184
3,10000,82,3.14479673,5244
3,10000,83,3.15518286,5270
3,10000,84,3.11112355,5160
3,10000,85,3.10790709,5152
3,10000,86,3.16555193,5296
3,10000,87,3.13078826,5209
3,10000,88,3.12918529,5205
3,10000,89,3.13559469,5221
3,10000,90,3.13879693,5229
3,10000,91,3.13559469,5221
3,10000,92,3.14639572,5248
3,10000,93,3.16276193,5289
3,10000,94,3.15238828,5263
3,10000,95,3.16913726,5305
3,10000,96,3.15318686,5265
3,10000,97,3.13679572,5224
3,10000,98,3.16953551,5306
3,10000,99,3.14199754,5237
3,10000,summary,3.14256195,0.01859849
3,50000,0,3.15031150,26289
3,50000,1,3.12838366,26015
3,50000,2,3.13495404,26097
3,50000,3,3.13599506,26110
3,50000,4,3.14655559,26242
3,50000,5,3.13551461,26104
3,50000,6,3.13791648,26134
3,50000,7,3.14631578,26239
3,50000,8,3.14503661,26223
3,50000,9,3.13815661,26137
3,50000,10,3.13215045,26062
3,50000,11,3.14463681,26218
3,50000,12,3.14007737,26161
3,50000,13,3.14783445,26258
3,50000,14,3.14775453,26257
3,50000,15,3.13983731,26158
3,50000,16,3.14863361,26268
3,50000,17,3.13623527,26113
3,50000,18,3.14175755,26182
3,50000,19,3.13655553,26117
3,50000,20,3.13479387,26095
3,50000,21,3.15406518,26336
3,50000,22,3.13503413,26098
3,50000,23,3.13911706,26149
3,50000,24,3.14767461,26256
3,50000,25,3.13535445,26102
3,50000,26,3.13719601,26125
3,50000,27,3.14599601,26235
3,50000,28,3.15222855,26313
3,50000,29,3.14839387,26265
3,50000,30,3.12990668,26034
3,50000,31,3.12966622,26031
3,50000,32,3.15685902,26371
3,50000,33,3.14383715,26208
3,50000,34,3.13615520,26112
3,50000,35,3.13711596,26124
3,50000,36,3.14223752,26188
3,50000,37,3.12653950,25992
3,50000,38,3.13647547,26116
3,50000,39,3.12260884,25943
3,50000,40,3.14879343,26270
3,50000,41,3.13150946,26054
3,50000,42,3.13495404,26097
3,50000,43,3.14687533,26246
3,50000,44,3.12958607,26030
3,50000,45,3.14751476,26254
3,50000,46,3.13783643,26133
3,50000,47,3.14119754,26175
3,50000,48,3.14215753,26187
3,50000,49,3.14783445,26258
3,50000,50,3.15142985,26303
3,50000,51,3.13663560,26118
3,50000,52,3.13895700,26147
3,50000,53,3.13615520,26112
3,50000,54,3.14095752,26172
3,50000,55,3.15103047,26298
3,50000,56,3.12950592,26029
3,50000,57,3.13663560,26118
3,50000,58,3.15198895,26310
3,50000,59,3.14151755,26179
3,50000,60,3.13991733,26159
3,50000,61,3.14591606,26234
3,50000,62,3.14703519,26248
3,50000,63,3.15087070,26296
3,50000,64,3.13663560,26118
3,50000,65,3.14767461,26256
3,50000,66,3.14143755,26178
3,50000,67,3.15007183,26286
3,50000,68,3.15142985,26303
3,50000,69,3.14191754,26184
3,50000,70,3.13719601,26125
3,50000,71,3.13959723,26155
3,50000,72,3.14431696,26214
3,50000,73,3.14679540,26245
3,50000,74,3.14223752,26188
3,50000,75,3.14647565,26241
3,50000,76,3.14103753,26173
3,50000,77,3.15134998,26302
3,50000,78,3.14839387,26265
3,50000,79,3.14103753,26173
3,50000,80,3.12758192,26005
3,50000,81,3.13999735,26160
3,50000,82,3.13455361,26092
3,50000,83,3.14079750,26170
3,50000,84,3.13495404,26097
3,50000,85,3.13054784,26042
3,50000,86,3.12910513,26024
3,50000,87,3.14767461,26256
3,50000,88,3.12669989,25994
3,50000,89,3.15773683,26382
3,50000,90,3.14383715,26208
3,50000,91,3.13022727,26038
3,50000,92,3.14223752,26188
3,50000,93,3.14055747,26167
3,50000,94,3.14855370,26267
3,50000,95,3.14975226,26282
3,50000,96,3.16044928,26416
3,50000,97,3.13687578,26121
3,50000,98,3.12814315,26012
3,50000,99,3.15510304,26349
3,50000,summary,3.14125670,0.00779973
3,100000,0,3.14459683,52435
3,100000,1,3.14331731,52403
3,100000,2,3.13439343,52180
3,100000,3,3.14247749,52382
3,100000,4,3.14011738,52323
3,100000,5,3.14139755,52355
3,100000,6,3.13727607,52252
3,100000,7,3.14023741,52326
3,100000,8,3.14055747,52334
3,100000,9,3.14471677,52438
3,100000,10,3.14755472,52509
3,100000,11,3.14227751,52377
3,100000,12,3.13679572,52240
3,100000,13,3.13627530,52227
3,100000,14,3.13799652,52270
3,100000,15,3.14279744,52390
3,100000,16,3.14471677,52438
3,100000,17,3.14075750,52339
3,100000,18,3.14567622,52462
3,100000,19,3.14227751,52377
3,100000,20,3.13018719,52075
3,100000,21,3.14819408,52525
3,100000,22,3.14411704,52423
3,100000,23,3.13447352,52182
3,100000,24,3.15123016,52601
3,100000,25,3.13555465,52209
3,100000,26,3.14331731,52403
3,100000,27,3.14523649,52451
3,100000,28,3.14455685,52434
3,100000,29,3.14287742,52392
3,100000,30,3.13086839,52092
3,100000,31,3.13607513,52222
3,100000,32,3.13134920,52104
3,100000,33,3.12698055,51995
3,100000,34,3.13995734,52319
3,100000,35,3.13255104,52134
3,100000,36,3.13291155,52143
3,100000,37,3.15075088,52589
3,100000,38,3.13959723,52310
3,100000,39,3.14271745,52388
3,100000,40,3.13879693,52290
3,100000,41,3.14067748,52337
3,100000,42,3.13231069,52128
3,100000,43,3.14391712,52418
3,100000,44,3.14411704,52423
3,100000,45,3.14435694,52429
3,100000,46,3.14031742,52328
3,100000,47,3.14927286,52552
3,100000,48,3.14271745,52388
3,100000,49,3.14683536,52491
3,100000,50,3.14299739,52395
3,100000,51,3.14503661,52446
3,100000,52,3.14071749,52338
3,100000,53,3.13863686,52286
3,100000,54,3.14499663,52445
3,100000,55,3.13551461,52208
3,100000,56,3.14211753,52373
3,100000,57,3.12994675,52069
3,100000,58,3.13295161,52144
3,100000,59,3.14515654,52449
3,100000,60,3.14263746,52386
3,100000,61,3.14031742,52328
3,100000,62,3.13511421,52198
3,100000,63,3.13955722,52309
3,100000,64,3.13503413,52196
3,100000,65,3.13579488,52215
3,100000,66,3.14239750,52380
3,100000,67,3.14255748,52384
3,100000,68,3.15590127,52718
3,100000,69,3.14955251,52559
3,100000,70,3.14255748,52384
3,100000,71,3.14547635,52457
3,100000,72,3.14567622,52462
3,100000,73,3.14539640,52455
3,100000,74,3.13787645,52267
3,100000,75,3.14451687,52433
3,100000,76,3.14083751,52341
3,100000,77,3.14119754,52350
3,100000,78,3.14355724,52409
3,100000,79,3.14227751,52377
3,100000,80,3.13595502,52219
3,100000,81,3.14723502,52501
3,100000,82,3.13995734,52319
3,100000,83,3.14883338,52541
3,100000,84,3.14123754,52351
3,100000,85,3.13062798,52086
3,100000,86,3.14707516,52497
3,100000,87,3.13271127,52138
3,100000,88,3.14299739,52395
3,100000,89,3.14775453,52514
3,100000,90,3.14839387,52530
3,100000,91,3.14447689,52432
3,100000,92,3.14983215,52566
3,100000,93,3.13355240,52159
3,100000,94,3.14167755,52362
3,100000,95,3.14599601,52470
3,100000,96,3.14611592,52473
3,100000,97,3.14443691,52431
3,100000,98,3.15047128,52582
3,100000,99,3.14343728,52406
3,100000,summary,3.14142116,0.00547512
3,500000,0,3.14600400,262351
3,500000,1,3.14018939,261624
3,500000,2,3.13954122,261543
3,500000,3,3.13914107,261493
3,500000,4,3.13262315,260679
3,500000,5,3.14132555,261766
3,500000,6,3.14443691,262155
3,500000,7,3.14197354,261847
3,500000,8,3.14303739,261980
3,500000,9,3.14332531,262016
3,500000,10,3.14457284,262172
3,500000,11,3.14077350,261697
3,500000,12,3.14087751,261710
3,500000,13,3.14133355,261767
3,500000,14,3.14186155,261833
3,500000,15,3.14286142,261958
3,500000,16,3.13972527,261566
3,500000,17,3.14369320,262062
3,500000,18,3.14338929,262024
3,500000,19,3.13694783,261219
3,500000,20,3.13825266,261382
3,500000,21,3.14254148,261918
3,500000,22,3.14230951,261889
3,500000,23,3.14159755,261800
3,500000,24,3.14304538,261981
3,500000,25,3.13934115,261518
3,500000,26,3.13903703,261480
3,500000,27,3.14127754,261760
3,500000,28,3.14221352,261877
3,500000,29,3.14519652,262250
3,500000,30,3.14130954,261764
3,500000,31,3.14071749,261690
3,500000,32,3.14155755,261795
3,500000,33,3.14326133,262008
3,500000,34,3.14619587,262375
3,500000,35,3.14377317,262072
3,500000,36,3.13806856,261359
3,500000,37,3.14034143,261643
3,500000,38,3.14273345,261942
3,500000,39,3.14142155,261778
3,500000,40,3.14355724,262045
3,500000,41,3.14134955,261769
3,500000,42,3.13970927,261564
3,500000,43,3.14146155,261783
3,500000,44,3.14673145,262442
3,500000,45,3.14434095,262143
3,500000,46,3.14293341,261967
3,500000,47,3.14082950,261704
3,500000,48,3.13898901,261474
3,500000,49,3.14131755,261765
3,500000,50,3.14462082,262178
3,500000,51,3.14546036,262283
3,500000,52,3.13955722,261545
3,500000,53,3.14161355,261802
3,500000,54,3.13770035,261313
3,500000,55,3.13987732,261585
3,500000,56,3.14634775,262394
3,500000,57,3.14514855,262244
3,500000,58,3.13800453,261351
3,500000,59,3.14175755,261820
3,500000,60,3.14286142,261958
3,500000,61,3.14095752,261720
3,500000,62,3.14275744,261945
3,500000,63,3.14222952,261879
3,500000,64,3.13738814,261274
3,500000,65,3.14100552,261726
3,500000,66,3.14042144,261653
3,500000,67,3.14538840,262274
3,500000,68,3.14070949,261689
3,500000,69,3.13661158,261177
3,500000,70,3.13918109,261498
3,500000,71,3.14168555,261811
3,500000,72,3.14761866,262553
3,500000,73,3.14194154,261843
3,500000,74,3.13874090,261443
3,500000,75,3.13837273,261397
3,500000,76,3.14383715,262080
3,500000,77,3.14473277,262192
3,500000,78,3.14653161,262417
3,500000,79,3.14089351,261712
3,500000,80,3.13986131,261583
3,500000,81,3.13892498,261466
3,500000,82,3.13597104,261097
3,500000,83,3.14816212,262621
3,500000,84,3.14392512,262091
3,500000,85,3.13978929,261574
3,500000,86,3.14132555,261766
3,500000,87,3.14082150,261703
3,500000,88,3.14381316,262077
3,500000,89,3.14517253,262247
3,500000,90,3.13983731,261580
3,500000,91,3.14250149,261913
3,500000,92,3.14143755,261780
3,500000,93,3.13751623,261290
3,500000,94,3.14562026,262303
3,500000,95,3.14191754,261840
3,500000,96,3.13969326,261562
3,500000,97,3.13854881,261419
3,500000,98,3.14381316,262077
3,500000,99,3.14162155,261803
3,500000,summary,3.14167273,0.00270108
3,1000000,0,3.13882894,522908
3,1000000,1,3.14178155,523646
3,1000000,2,3.14269345,523874
3,1000000,3,3.14082150,523406
3,1000000,4,3.14033343,523284
3,1000000,5,3.14526048,524516
3,1000000,6,3.14434895,524288
3,1000000,7,3.13884895,522913
3,1000000,8,3.14205353,523714
3,1000000,9,3.14098552,523447
3,1000000,10,3.13895700,522940
3,1000000,11,3.13966526,523117
3,1000000,12,3.14264546,523862
3,1000000,13,3.14546436,524567
3,1000000,14,3.14063748,523360
3,1000000,15,3.14212153,523731
3,1000000,16,3.14100552,523452
3,1000000,17,3.13916908,522993
3,1000000,18,3.13877692,522895
3,1000000,19,3.14128954,523523
3,1000000,20,3.14113353,523484
3,1000000,21,3.14064548,523362
3,1000000,22,3.14158955,523598
3,1000000,23,3.13779240,522649
3,1000000,24,3.13881294,522904
3,1000000,25,3.14139355,523549
3,1000000,26,3.14073749,523385
3,1000000,27,3.14240950,523803
3,1000000,28,3.14148555,523572
3,1000000,29,3.14156555,523592
3,1000000,30,3.14072549,523382
3,1000000,31,3.14039344,523299
3,1000000,32,3.14319335,523999
3,1000000,33,3.14602399,524707
3,1000000,34,3.14142555,523557
3,1000000,35,3.14314536,523987
3,1000000,36,3.14001735,523205
3,1000000,37,3.14024541,523262
3,1000000,38,3.14210153,523726
3,1000000,39,3.14228551,523772
3,1000000,40,3.14308537,523972
3,1000000,41,3.14369720,524125
3,1000000,42,3.14156555,523592
3,1000000,43,3.13959323,523099
3,1000000,44,3.13797651,522695
3,1000000,45,3.14305338,523964
3,1000000,46,3.14398110,524196
3,1000000,47,3.14016139,523241
3,1000000,48,3.14084151,523411
3,1000000,49,3.14137355,523544
3,1000000,50,3.14154955,523588
3,1000000,51,3.14057347,523344
3,1000000,52,3.14489268,524424
3,1000000,53,3.14264946,523863
